Time,Time Code,Country Name,Country Code,"Condom use, population ages 15-24, female (% of females ages 15-24) [SH.CON.1524.FE.ZS]","Condom use, population ages 15-24, male (% of males ages 15-24) [SH.CON.1524.MA.ZS]",Number of infant deaths [SH.DTH.IMRT],Number of under-five deaths [SH.DTH.MORT],Number of neonatal deaths [SH.DTH.NMRT],Women's share of population ages 15+ living with HIV (%) [SH.DYN.AIDS.FE.ZS],"Prevalence of HIV, total (% of population ages 15-49) [SH.DYN.AIDS.ZS]","Mortality rate, under-5 (per 1,000) [SH.DYN.MORT]","Mortality rate, under-5, female (per 1,000 live births) [SH.DYN.MORT.FE]","Mortality rate, under-5, male (per 1,000 live births) [SH.DYN.MORT.MA]","Mortality rate, neonatal (per 1,000 live births) [SH.DYN.NMRT]",Children (0-14) living with HIV [SH.HIV.0014],"Prevalence of HIV, female (% ages 15-24) [SH.HIV.1524.FE.ZS]","Prevalence of HIV, male (% ages 15-24) [SH.HIV.1524.MA.ZS]",Antiretroviral therapy coverage (% of people living with HIV) [SH.HIV.ARTC.ZS],"Immunization, DPT (% of children ages 12-23 months) [SH.IMM.IDPT]","Immunization, measles (% of children ages 12-23 months) [SH.IMM.MEAS]","Hospital beds (per 1,000 people) [SH.MED.BEDS.ZS]","Community health workers (per 1,000 people) [SH.MED.CMHW.P3]","Nurses and midwives (per 1,000 people) [SH.MED.NUMW.P3]","Physicians (per 1,000 people) [SH.MED.PHYS.ZS]",Use of insecticide-treated bed nets (% of under-5 population) [SH.MLR.NETS.ZS],Children with fever receiving antimalarial drugs (% of children under age 5 with fever) [SH.MLR.TRET.ZS],Number of maternal deaths [SH.MMR.DTHS],Lifetime risk of maternal death (1 in: rate varies by country) [SH.MMR.RISK],Lifetime risk of maternal death (%) [SH.MMR.RISK.ZS],Prevalence of anemia among pregnant women (%) [SH.PRG.ANEM],"Smoking prevalence, females (% of adults) [SH.PRV.SMOK.FE]","Smoking prevalence, males (% of adults) [SH.PRV.SMOK.MA]",Improved sanitation facilities (% of population with access) [SH.STA.ACSN],"Improved sanitation facilities, rural (% of rural population with access) [SH.STA.ACSN.RU]","Improved sanitation facilities, urban (% of urban population with access) [SH.STA.ACSN.UR]",Pregnant women receiving prenatal care (%) [SH.STA.ANVC.ZS],ARI treatment (% of children under 5 taken to a health provider) [SH.STA.ARIC.ZS],Exclusive breastfeeding (% of children under 6 months) [SH.STA.BFED.ZS],Births attended by skilled health staff (% of total) [SH.STA.BRTC.ZS],Low-birthweight babies (% of births) [SH.STA.BRTW.ZS],"Prevalence of underweight, weight for age, female (% of children under 5) [SH.STA.MALN.FE.ZS]","Prevalence of underweight, weight for age, male (% of children under 5) [SH.STA.MALN.MA.ZS]","Prevalence of underweight, weight for age (% of children under 5) [SH.STA.MALN.ZS]","Maternal mortality ratio (modeled estimate, per 100,000 live births) [SH.STA.MMRT]","Maternal mortality ratio (national estimate, per 100,000 live births) [SH.STA.MMRT.NE]",Diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding) [SH.STA.ORCF.ZS],Diarrhea treatment (% of children under 5 who received ORS packet) [SH.STA.ORTH],"Prevalence of overweight, weight for height, female (% of children under 5) [SH.STA.OWGH.FE.ZS]","Prevalence of overweight, weight for height, male (% of children under 5) [SH.STA.OWGH.MA.ZS]","Prevalence of overweight, weight for height (% of children under 5) [SH.STA.OWGH.ZS]","Prevalence of stunting, height for age, female (% of children under 5) [SH.STA.STNT.FE.ZS]","Prevalence of stunting, height for age, male (% of children under 5) [SH.STA.STNT.MA.ZS]","Prevalence of stunting, height for age (% of children under 5) [SH.STA.STNT.ZS]","Prevalence of wasting, weight for height, female (% of children under 5) [SH.STA.WAST.FE.ZS]","Prevalence of wasting, weight for height, male (% of children under 5) [SH.STA.WAST.MA.ZS]","Prevalence of wasting, weight for height (% of children under 5) [SH.STA.WAST.ZS]",Tuberculosis treatment success rate (% of new cases) [SH.TBS.CURE.ZS],"Tuberculosis case detection rate (%, all forms) [SH.TBS.DTEC.ZS]","Incidence of tuberculosis (per 100,000 people) [SH.TBS.INCD]",Newborns protected against tetanus (%) [SH.VAC.TTNS.ZS],External resources for health (% of total expenditure on health) [SH.XPD.EXTR.ZS],Out-of-pocket health expenditure (% of total expenditure on health) [SH.XPD.OOPC.TO.ZS],Out-of-pocket health expenditure (% of private expenditure on health) [SH.XPD.OOPC.ZS],Health expenditure per capita (current US$) [SH.XPD.PCAP],"Health expenditure per capita, PPP (constant 2011 international $) [SH.XPD.PCAP.PP.KD]","Health expenditure, private (% of GDP) [SH.XPD.PRIV.ZS]","Health expenditure, public (% of total health expenditure) [SH.XPD.PUBL]","Health expenditure, public (% of government expenditure) [SH.XPD.PUBL.GX.ZS]","Health expenditure, public (% of GDP) [SH.XPD.PUBL.ZS]","Health expenditure, total (% of GDP) [SH.XPD.TOTL.ZS]",Prevalence of undernourishment (% of population) [SN.ITK.DEFC.ZS],Depth of the food deficit (kilocalories per person per day) [SN.ITK.DFCT],Consumption of iodized salt (% of households) [SN.ITK.SALT.ZS],Vitamin A supplementation coverage rate (% of children ages 6-59 months) [SN.ITK.VITA.ZS],"Adolescent fertility rate (births per 1,000 women ages 15-19) [SP.ADO.TFRT]",Completeness of infant death reporting (% of reported infant deaths to estimated infant deaths) [SP.DTH.INFR.ZS],Completeness of total death reporting (% of reported total deaths to estimated total deaths) [SP.DTH.REPT.ZS],"Mortality rate, adult, female (per 1,000 female adults) [SP.DYN.AMRT.FE]","Mortality rate, adult, male (per 1,000 male adults) [SP.DYN.AMRT.MA]","Birth rate, crude (per 1,000 people) [SP.DYN.CBRT.IN]","Death rate, crude (per 1,000 people) [SP.DYN.CDRT.IN]","Contraceptive prevalence, any methods (% of women ages 15-49) [SP.DYN.CONU.ZS]","Mortality rate, infant, female (per 1,000 live births) [SP.DYN.IMRT.FE.IN]","Mortality rate, infant (per 1,000 live births) [SP.DYN.IMRT.IN]","Mortality rate, infant, male (per 1,000 live births) [SP.DYN.IMRT.MA.IN]","Life expectancy at birth, female (years) [SP.DYN.LE00.FE.IN]","Life expectancy at birth, total (years) [SP.DYN.LE00.IN]","Life expectancy at birth, male (years) [SP.DYN.LE00.MA.IN]","Fertility rate, total (births per woman) [SP.DYN.TFRT.IN]","Survival to age 65, female (% of cohort) [SP.DYN.TO65.FE.ZS]","Survival to age 65, male (% of cohort) [SP.DYN.TO65.MA.ZS]",Wanted fertility rate (births per woman) [SP.DYN.WFRT],Female headed households (% of households with a female head) [SP.HOU.FEMA.ZS],Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant) [SP.MTR.1519.ZS],"Population, ages 0-14 (% of total) [SP.POP.0014.TO.ZS]","Population, ages 15-64 (% of total) [SP.POP.1564.TO.ZS]",Population ages 65 and above (% of total) [SP.POP.65UP.TO.ZS],Age dependency ratio (% of working-age population) [SP.POP.DPND],"Age dependency ratio, old (% of working-age population) [SP.POP.DPND.OL]","Age dependency ratio, young (% of working-age population) [SP.POP.DPND.YG]",Population growth (annual %) [SP.POP.GROW],"Population, total [SP.POP.TOTL]","Population, female (% of total) [SP.POP.TOTL.FE.ZS]","Completeness of birth registration, rural (%) [SP.REG.BRTH.RU.ZS]","Completeness of birth registration, urban (%) [SP.REG.BRTH.UR.ZS]",Completeness of birth registration (%) [SP.REG.BRTH.ZS],Unmet need for contraception (% of married women ages 15-49) [SP.UWT.TFRT],Spousal physical or sexual violence in last 12 months (%) [SG.VAW.MARR.ZS],Prevalence of anemia among women of reproductive age (% of women ages 15-49) [SH.ANM.ALLW.ZS],Demand for family planning satisfied by modern methods (% of married women with demand for family planning) [SH.FPL.SATM.ZS],"Specialist surgical workforce (per 100,000 population) [SH.MED.SAOP.P5]",Risk of catastrophic expenditure for surgical care (% of people at risk) [SH.SGR.CRSK.ZS],Risk of impoverishing expenditure for surgical care (% of people at risk) [SH.SGR.IRSK.ZS],"Number of surgical procedures (per 100,000 population) [SH.SGR.PROC.P5]",Female genital mutilation prevalence (%) [SH.STA.FGMS.ZS],"People practicing open defecation, rural (% of rural population) [SH.STA.ODFC.RU.ZS]","People practicing open defecation, urban (% of urban population) [SH.STA.ODFC.UR.ZS]",People practicing open defecation (% of population) [SH.STA.ODFC.ZS],"Mortality caused by road traffic injury (per 100,000 people) [SH.STA.TRAF.P5]","Contraceptive prevalence, modern methods (% of women ages 15-49) [SP.DYN.CONM.ZS]",Women who were first married by age 18 (% of women ages 20-24) [SP.M18.2024.FE.ZS],Women who believe a husband is justified in beating his wife when she argues with him (%) [SG.VAW.ARGU.ZS],Women who believe a husband is justified in beating his wife when she burns the food (%) [SG.VAW.BURN.ZS],Women who believe a husband is justified in beating his wife when she goes out without telling him (%) [SG.VAW.GOES.ZS],Women who believe a husband is justified in beating his wife when she neglects the children (%) [SG.VAW.NEGL.ZS],Women who believe a husband is justified in beating his wife (any of five reasons) (%) [SG.VAW.REAS.ZS],Women who believe a husband is justified in beating his wife when she refuses sex with him (%) [SG.VAW.REFU.ZS],"Prevalence of severe wasting, weight for height, female (% of children under 5) [SH.SVR.WAST.FE.ZS]","Prevalence of severe wasting, weight for height, male (% of children under 5) [SH.SVR.WAST.MA.ZS]","Prevalence of severe wasting, weight for height (% of children under 5) [SH.SVR.WAST.ZS]",Prevalence of anemia among non-pregnant women (% of women ages 15-49) [SH.ANM.NPRG.ZS],"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total) [SH.DTH.COMM.ZS]","Cause of death, by injury (% of total) [SH.DTH.INJR.ZS]","Cause of death, by non-communicable diseases (% of total) [SH.DTH.NCOM.ZS]",Diabetes prevalence (% of population ages 20 to 79) [SH.STA.DIAB.ZS],Prevalence of anemia among children (% of children under 5) [SH.ANM.CHLD.ZS],Completeness of death registration with cause-of-death information (%) [SP.REG.DTHS.ZS]
2002,YR2002,Algeria,DZA,..,..,18475,21739,11769,38.5633270321361,0.1,37.8,..,..,20.7,..,0.1,0.1,0,86,81,..,0.034,2.231,1.131,..,..,980,260,0.378717227893636,34.8,..,..,84.3,73.6,91,80.7,52,..,95.9,..,9.60000038146973,12.6999998092651,11.1000003814697,158,..,..,29.5,14,15.3000001907349,14.6999998092651,21.5,25.1000003814697,23.2999992370605,9.30000019073486,10,9.60000038146973,89,68,87,66,0.0482164,22.52488338,95.71678602,66.18230218,332.46065159,0.877790139712013,76.46715449,8.37185157,2.85227361028799,3.73006375,8,58,..,..,9.68,79.8439322634,..,124.288,161.647,19.293,5.022,57,..,32.4,..,73.016,71.0148536585366,69.109,2.404,78.98472,72.46646,..,..,..,31.9457185685187,63.4461408672549,4.60814056422637,57.6139992647068,7.26307463501641,50.3509246296904,1.2584706868135,31990387,49.3677397525701,..,..,..,..,..,35.9,..,..,..,..,..,..,13.1,0.7,5.5,..,51.8,..,..,..,..,..,..,..,5,5.19999980926514,5.09999990463257,36,..,..,..,..,33.8,..
2002,YR2002,Benin,BEN,..,..,25536,40679,11346,58.74386615664,1.4,137.1,..,..,37.8,5800,0.7,0.4,0,75,66,..,..,..,..,..,..,1700,31,3.24586034022417,68.8,..,..,12.9,4.1,26.7,..,..,..,..,..,..,..,..,549,..,..,..,..,..,..,..,..,..,..,..,..,80,48,80,85,19.00735125,55.74772142,99.87999283,16.18550806,55.8088816,2.38576144457956,44.18529694,9.67272133,1.88867040542044,4.27443185,20.6,147,..,85,115.659,..,..,257.729,311.746,41.896,11.853,..,..,85.2,..,57.607,55.8143170731707,54.107,5.818,56.67134,49.43028,..,..,..,45.1646206531203,51.9738779922813,2.86150135459835,92.4043459194079,5.50565296478996,86.898692954618,3.28800929940672,7414744,50.7999062408628,..,..,..,..,..,64,..,..,..,..,..,..,85.1,37.8,66.6,..,..,..,..,..,..,..,..,..,..,..,..,63.3,..,..,..,..,81.5,..
2002,YR2002,Burundi,BDI,..,..,25512,40825,11039,54.4905960360621,3.1,143.2,..,..,38.3,16000,1.3,0.7,1,81,75,..,..,..,..,..,..,2800,19,5.2514532104403,48.7,..,..,44.8,45.5,37.5,..,..,..,..,..,..,..,..,898,..,..,..,..,..,..,..,..,..,..,..,..,79,36,250,63,16.16138297,52.95362435,75.83764662,5.94114971,30.48367392,3.59855334006863,30.17501636,7.88585776,1.55512253993137,5.15367588,..,..,..,..,36.612,..,..,329.966,382.446,42.496,13.786,19.7,..,88.6,..,53.66,51.9282682926829,50.279,6.939,49.16459,42.77653,..,..,..,47.3387404716087,49.8138107168266,2.84744881156461,100.747540814461,5.71618346516654,95.0313573492946,3.02289226622367,7159918,50.6155098424312,..,..,..,29,..,38.2,..,..,..,..,..,..,3.1,1.4,2.9,..,8.5,..,..,..,..,..,..,..,..,..,..,37.1,..,..,..,..,63.3,..
2002,YR2002,Central African Republic,CAF,..,..,16403,25076,7136,58.4763383170263,8.7,171.9,..,..,48.7,20000,3.5,1.7,0,44,42,..,..,..,..,..,..,1700,18,5.56578075936928,54.9,..,..,17.8,9.4,31.7,..,..,..,..,..,..,..,..,1170,..,..,..,..,..,..,..,..,..,..,..,..,..,14,923,31,16.67854736,46.78050319,92.66028954,10.69780249,29.67287685,2.1027382945343,49.51396826,12.44529691,2.0622519454657,4.16499024,42.5,319,..,..,122.536,..,..,496.014,529.061,38.539,19.092,..,..,112.1,..,45.727,44.2534146341464,42.85,5.329,34.97535,30.10354,..,..,..,42.177748806669,53.8757609234092,3.94649026992184,85.6122276252616,7.32516850301613,78.2870591222455,1.70119281258762,3859784,50.8405910797081,..,..,..,..,..,50.4,..,..,..,..,..,..,40.1,6.4,27.4,..,..,..,..,..,..,..,..,..,..,..,..,49.9,..,..,..,..,79,..
2002,YR2002,"Congo, Rep.",COG,..,..,8956,13884,3901,56.3068424762807,4.9,115.6,..,..,31.9,13000,2,1.1,0,41,37,..,..,..,..,..,..,830,30,3.30515915635849,63.7,..,..,12.9,5.6,17.9,..,..,..,..,..,..,..,..,655,..,..,..,..,..,..,..,..,..,..,..,..,71,76,398,69,4.44720128,46.98591139,98.93959624,22.74373961,97.25513939,1.16480543736969,52.51050826,3.6399372,1.28795915263031,2.45276459,29.2,228,..,..,137.19,..,..,405.647,435.481,38.961,14.391,..,..,73.3,..,52.259,51.1792926829268,50.151,5.101,45.12464,40.77465,..,..,..,41.80843123161,54.5398998485354,3.65166891985457,83.3520051883362,6.69540818739261,76.6565970009435,2.2664169260151,3256867,50.0706967769946,..,..,..,..,..,58.6,..,..,..,..,..,..,17.1,2.7,8.5,..,..,..,..,..,..,..,..,..,..,..,..,58,..,..,..,..,66.6,..
2002,YR2002,Cote d'Ivoire,CIV,..,..,64505,93823,32987,54.5377694714882,5.3,139.7,..,..,48.7,45000,2.5,1.3,1,64,71,..,..,..,..,..,..,4700,27,3.70441213392065,57.6,..,..,18.2,8.4,30.3,..,..,..,..,..,..,..,..,683,..,..,..,..,..,..,..,..,..,..,..,..,65,29,330,76,5.76349038,49.16819298,71.81520163,32.0916423,103.60125623,3.05816833968343,31.5351181,7.61619558,1.40860098031657,4.46676932,16.7,113,..,0,137.401,..,..,450.069,487.662,40.197,17.114,..,..,95.7,..,47.448,46.6955853658537,45.979,5.716,36.69015,32.97992,..,..,..,43.8176754587508,53.3141143298148,2.86821021143445,87.5675911661485,5.37983280316909,82.1877583629794,1.87986451522971,17185421,48.4672327782951,..,..,..,..,..,51.4,..,..,..,..,..,..,53.3,5.9,32,..,..,..,..,..,..,..,..,..,..,..,..,50.7,..,..,..,..,76.7,..
2002,YR2002,Eritrea,ERI,2.1,..,7335,10716,3467,68.3158946316841,1.6,80.4,..,..,25.2,2600,0.8,0.3,0,90,83,..,..,..,..,4,4,940,30,3.36759715624258,44.2,..,..,12,3.2,52,70.3,43.6,52,28.3,14,33,35.9000015258789,34.5,669,..,54,44.7,1.39999997615814,1.79999995231628,1.60000002384186,41.7999992370605,45.4000015258789,43.7000007629395,13,16.7999992370605,14.8999996185303,82,43,173,83,39.44790407,55.70291777,100,7.12920605,51.35140104,2.06286563865705,44.29708223,3.22580645,1.64046934134295,3.70333498,..,..,68,34,82.385,..,..,319.699,405.442,37.045,9.014,8,..,53.4,..,59.378,57.1028292682927,54.936,5.149,53.16531,42.19528,4.4,46.7,14,44.2918523586444,53.7120710607697,1.99607658058584,86.1778889271654,3.71625323910425,82.4616356880612,3.58808741811121,3788532,50.2082864814128,..,..,..,28.5,..,40.2,19.9,..,..,..,..,88.7,95.4,35.8,84.6,..,7.3,47,44.6,29.1,51.7,51,70.7,47.9,3.09999990463257,6.19999980926514,4.69999980926514,39.7,..,..,..,..,69.4,..
2002,YR2002,Gabon,GAB,..,..,2179,3343,1193,69.5559510984121,5.9,82.5,..,..,29.3,3200,4,1.2,1,45,55,..,..,..,..,..,..,170,55,1.80719156741046,59.9,..,..,39.2,34.4,40.3,..,..,..,..,..,..,..,..,399,..,..,..,..,..,..,..,..,..,..,..,..,47,28,574,64,1.68207183,52.16985508,83.48365748,132.58224114,452.36357859,2.01138603193315,37.50890096,5.05201798,1.20729000806685,3.21867604,5,25,..,0,138.459,..,..,328.911,304.717,32.494,11.274,..,..,53.7,..,59.053,59.0028048780488,58.955,4.389,55.05734,55.12546,..,..,..,40.171906124146,54.0236054831243,5.80448839272971,85.1042689685671,10.7443558067277,74.3599131618395,2.25587660635291,1289192,50.1867836598427,..,..,..,..,..,52.9,..,..,..,..,..,..,3.5,1.7,2,..,..,..,..,..,..,..,..,..,..,..,..,52.3,..,..,..,..,63.1,..
2002,YR2002,Ghana,GHA,..,..,40086,61087,22974,58.0588037351729,2.2,94.2,..,..,34.9,23000,1,0.5,0,78,78,..,0.556,..,0.09,..,..,3000,50,2.00058682293839,60.7,..,..,11,6.3,16.6,..,..,..,..,..,..,..,..,437,..,..,..,..,..,..,..,..,..,..,..,..,60,28,212,70,21.38059728,31.96654707,62.80235655,14.98250706,92.99671508,1.56417920148916,49.099765,8.45066667,1.50885022851084,3.07302943,14.6,106,..,99,77.357,70.1173632126,15.8167406989,281.185,320.218,34.323,10.528,..,..,61.2,..,58.221,57.4204390243902,56.658,4.568,55.95261,51.1795,..,..,..,40.9335805044435,55.887107561832,3.17931193372447,78.9321443937006,5.68881101997804,73.2433333737226,2.53008321831463,19788181,49.6754047277009,..,..,..,..,..,49.7,..,..,..,..,..,..,31.3,8.6,21,..,..,..,..,..,..,..,..,..,..,..,..,48.6,..,..,..,..,78.6,..
2002,YR2002,Guinea,GIN,..,..,34825,56473,16290,60.4633781763827,1.8,155.8,..,..,44.5,..,0.8,0.4,0,53,46,..,..,..,..,..,..,3700,18,5.68333271644566,64,..,..,13.8,8.3,25.9,..,..,..,..,..,..,..,..,961,..,..,..,..,..,..,..,..,..,..,..,..,72,31,221,80,8.9502497,57.23771129,87.9289728,12.17895008,36.89839569,2.44924110317634,34.904606,6.61430793,1.31330022682366,3.76254133,25.5,187,..,94,165.284,..,..,332.228,348.685,41.976,14.976,..,..,95.4,..,51.418,51.3724146341463,51.329,5.947,46.44042,44.69457,..,..,..,44.2659420314502,52.3712825808536,3.36277538769626,90.9443402414572,6.42102927783873,84.5233109636184,1.75467283013697,9114287,50.1183471619886,..,..,..,..,..,53.2,..,..,..,..,..,..,39.6,2.8,27.9,..,..,..,..,..,..,..,..,..,..,..,..,51.8,..,..,..,..,79.6,..
